id,name,maxCopies,rules,unsure,quoteMissing,overridden,reasons,quotes,note
24068492,Just Desserts,1,6a,false,false,false,6a: Direct effect damage as primary function.,6a: Inflict 500 damage to your opponent for each monster they control.,
62271284,Justi-Break,1,8,false,false,false,8: Can destroy multiple opponent monsters.,8: Destroy all monsters on the field,
26842483,Justice Bringer,1,10,false,false,false,10: Negates monster effect activations once per turn.,10: you can negate the activation,
20065259,Kagero the Cannon Ninja,1,7b,false,false,false,"7b: Special Summons from the GY, including itself.","7b: Special Summon 1 ""Ninja"" monster from your hand or GY",
39049051,Kahyoreigetsu,1,8,false,false,false,8: Can bounce multiple opponent monsters.,8: return all Dragon monsters on the field to the hand,
67768675,Kaibaman the Legend,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: Special Summon 1 ""Blue-Eyes White Dragon"" from your hand, Deck, or GY",
81057455,Kaiju Capture Mission,1,5,false,false,false,5: Draws cards.,5: You can draw 2 cards,
60822251,Kaiki the Unity Star,1,7b,false,false,false,7b: special summons itself from the GY,7b: You can Special Summon this card,
20904475,Kairo Ryu-Ge Emva,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: You can Special Summon this card from your GY,
6442944,Kaiser Sea Snake,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon 1 Level 8 Sea Serpent monster from your hand or GY,
50834074,Kaitoptera,1,7b,false,false,false,7b: Summons itself from banishment.,7b: If this card is banished: You can Special Summon it,
97570038,Kaminote Blow,1,8,true,false,false,8: Can destroy several opponent monsters with one resolution.,8: Destroy the monster(s) that battle with these monsters,Destruction happens across several Damage Steps; unclear if one resolution per ruling 29.
91712985,"Kamion, the Timelord",1,9a 9b,false,false,false,9a: Indestructible by card effects. | 9b: Indestructible by battle.,9a: Cannot be destroyed by battle or card effects | 9b: Cannot be destroyed by battle,
85541675,Karakuri Anatomy,1,5,false,false,false,5: Draws cards.,5: draw 1 card for each Karakuri Counter,
3693034,Karakuri Cash Inn,1,10,false,false,false,10: Negates an opponent monster's effects.,10: negate the effects of that opponent's monster,
2924048,Karakuri Cash Shed,1,10,false,false,false,10: Negates a Spell/Trap activation.,10: Negate the activation,
11699941,Karakuri Gama Oil,1,7b,false,true,false,7b: Special Summons from the GY.,"7b: target 1 ""Karakuri"" monster in your GY; Special Summon it",
79178930,Karakuri Klock,1,8,false,false,false,8: Mass destruction.,8: Destroy all face-up monsters your opponent controls.,
50615578,"Karakuri Ninja mdl 7749 ""Nanashick""",1,5,false,false,false,5: Draws cards.,5: you can draw a number of cards,
22751868,Karakuri Showdown Castle,1,7b,false,false,false,7b: Revives a monster from the GY.,"7b: select 1 Level 4 or higher ""Karakuri"" monster in your Graveyard, and Special Summon it",
52512994,Kasha,1,8,false,false,false,8: Removes multiple opponent monsters.,8: Shuffle as many other monsters on the field as possible into the Deck,
8953369,Kashtira Overlap,1,10,false,false,false,10: Negates a monster's effects.,10: negate its effects until the end of this turn,
21639276,Kashtira Preparations,1,7b,false,false,false,7b: Returns a monster from banishment.,"7b: Special Summon 1 of your ""Kashtira"" monsters that is banished",
99529628,"Keaf, Murk of the Ghoti",1,7b,false,false,false,7b: Special Summons from banishment.,7b: Special Summon this banished card,
48048590,Keeper of Dragon Magic,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon 1 of the Fusion Materials whose name is specifically listed on that monster from your GY,
66752837,Keeper of the Shrine,1,7b,false,false,false,7b: Can Special Summon itself from the GY.,7b: While this card is in your hand or GY,
62383431,"Keurse, the Ogdoadic Light",1,7b,false,false,false,7b: Revives from the GY.,7b: Special Summon this card,
11501629,Kickfire,1,6a,false,false,false,6a: Burn without changing the field.,6a: inflict 1000 damage to your opponent for each counter on this card,
10759529,Kid Guard,1,10,false,false,false,10: Negates an attack.,10: negate the attack,
63972571,King Beast Barbaros,1,8,false,false,false,8: Destroys 2 opponent cards.,8: target 2 cards your opponent controls; destroy them,
13756293,King Dragun,1,9a,false,false,false,9a: Makes Dragons untargetable by opponent.,9a: Your opponent cannot target Dragon monsters with card effects,
67757079,King of the Beasts,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon this card from your hand or Graveyard,
36021814,King of the Skull Servants,1,7b,false,false,false,7b: Revives itself from the GY.,7b: Special Summon this card,
100459018,King of Yamimado,1,9a,false,false,false,9a: Self-protection from effects and targeting.,"9a: cannot be destroyed by your opponent's card effects, also your opponent cannot target it",
20438745,King Pyron,1,6a,false,false,false,6a: Direct effect damage.,6a: inflict 1000 damage to your opponent,
16528181,King's Sarcophagus,1,9a,false,false,false,9a: Grants partial effect-destruction immunity.,9a: cannot be destroyed by card effects that do not target them,
45452224,Kinka-byo,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: target 1 Level 1 monster in your GY; Special Summon that target,
16960120,Kitchen Dragonmaid,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: Special Summon 1 Level 8 ""Dragonmaid"" monster from your hand or GY",
3361010,Kitsuni Kitsunebi,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: while this card is in your GY: You can Special Summon this card,
82627406,Kiwi Magician Girl,1,9a,false,false,false,9a: Grants effect-destruction and targeting protection.,"9a: cannot be destroyed by card effects, and your opponent cannot target them",
46237548,Knight of the Red Lotus,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Special Summon 1 Level 4 or lower Normal Monster from your Graveyard,
87210505,Knight's Title,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: from your hand, Deck or Graveyard",
80925836,Koa'ki Meiru Doom,1,10,false,false,false,10: Continuous negation.,10: Negate the effects of LIGHT and DARK monsters,
5817857,Koa'ki Meiru Ghoulungulate,1,9a 9b,false,false,false,9a: Destruction substitute against card effects. | 9b: Destruction substitute against battle.,"9a: would be destroyed by battle or by a card effect, you can remove from play | 9b: would be destroyed by battle",
45041488,Koa'ki Meiru Guardian,1,10,false,false,false,10: Negates a monster effect activation.,10: negate the activation,
14309486,Koa'ki Meiru Overload,1,8 10,false,false,false,10: Negates a Summon. | 8: Can destroy several summoned monsters.,10: negate the Summon | 8: destroy that monster(s),
19642889,Koa'ki Meiru Powerhand,1,10,false,false,false,10: Negates effects of battling monster.,10: are negated during that Battle Phase,
10060427,Koa'ki Meiru Rooklord,1,8,false,false,false,8: Destroys up to 2 opponent cards.,8: destroy up to 2 cards your opponent controls,
49680980,Koa'ki Meiru Sandman,1,10,false,false,false,10: Negates a Trap activation; tributes itself.,10: negate the activation,
12216615,Koa'ki Meiru Shield,1,8,false,false,false,8: Mass destruction.,8: Destroy all face-up Attack Position monsters your opponent controls,
68809475,Koa'ki Meiru Speeder,1,5,false,false,false,5: Draws an extra card.,5: draw 1 more card,
72258771,Koa'ki Meiru Valafar,1,9a,false,false,false,9a: Partial effect protection.,9a: This card cannot be destroyed by the effects of Trap Cards.,
66816282,Koa'ki Meiru Wall,1,10,false,false,false,10: Negates a Spell.,10: negate the activation,
19406822,Kotodama,1,3.2 8,true,false,false,"8: Can destroy several same-name monsters, including the opponent's. | 3.2: Punishes summoning duplicates for both players; on a monster that can be attacked.","8: destroy those monsters | 3.2: If there are face-up monsters with the same name on the field, destroy those monsters.","Unclear whether this is a floodgate, mass removal, or both."
55885348,Kozmo Dark Destroyer,1,9a,false,false,false,9a: Untargetable.,9a: Cannot be targeted by an opponent's card effects,
20849090,Kozmo Forerunner,1,9a,false,false,false,9a: Targeting protection.,9a: Cannot be targeted by an opponent's card effects,
59496924,Kozmo Landwalker,1,9a 9b,false,false,false,9a: Destruction substitute against card effects. | 9b: Destruction substitute against battle.,"9a: would be destroyed by battle or an opponent's card effect, you can destroy 1 other | 9b: would be destroyed by battle or an opponent's card effect, you can destroy 1 other",
86013171,Kozmo Scaredy Lion,1,6a,false,false,false,6a: Damage from returning banished cards.,6a: inflict 500 damage to your opponent,
1274455,Kozmo Soartroopers,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: target 1 Psychic-Type ""Kozmo"" monster in your Graveyard; Special Summon it",
56907986,Kozmo Strawman,1,7b,false,false,false,7b: Summons from banishment.,"7b: target 1 of your banished ""Kozmo"" monsters; Special Summon it",
12408276,Kozmoll Dark Lady,1,10,false,false,false,10: Negates a monster effect.,10: negate the activation,
93302695,Kozmoll Wickedwitch,1,9a 9b,false,false,false,9a: makes itself indestructible by effects | 9b: makes itself indestructible by battle,9a: this card cannot be destroyed by battle or card effects | 9b: this card cannot be destroyed by battle or card effects,
67237709,Kozmotown,1,5,false,false,false,5: Draws cards.,5: draw cards equal to the number of cards you shuffled into the Deck,
51205763,Krawler Glial,1,7b,false,false,false,7b: Special Summons from the GY.,7b: from your hand or GY,
63526052,Krawler Soma,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: from your hand, Deck, or GY",
37006702,Krishnerd Witch,1,7b 9a,false,false,false,9a: Conditional protection from destruction by effects. | 7b: Special Summons a monster from GY or banishment.,9a: Cannot be destroyed by your opponent's card effects | 7b: you can Special Summon it instead,
20087414,Kuebiko,1,10,false,false,false,10: Negates an effect.,10: negate that opponent's effect,
78543464,Kuji-Kiri Curse,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
57666212,Kuraz the Light Monarch,1,5 8,false,false,false,8: Destroys up to 2 cards. | 5: Draws cards.,8: target up to 2 cards on the field; destroy those targets | 5: can draw 1 card for each,
70914287,Kuribabylon,1,7b,false,false,false,7b: Special Summons monsters from the GY.,7b: from your hand and/or GY in Attack Position,
44632120,Kuribah,1,7b,false,false,false,7b: Can Special Summon from the GY.,"7b: Special Summon 1 ""Kuribabylon"" from your hand, Deck, or GY",
71036835,Kuribee,1,10,false,false,false,10: Negates an attack.,10: negate the attack,
14965712,Kuriboh - Multiply!,1,7b,false,false,false,7b: Can Special Summon from GY.,"7b: from your Deck or GY, 1 ""Dark Magician"" or 1 monster with 300 ATK/200 DEF",
78355370,Kuribohrn,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: target any number of ""Kuriboh"" monsters in your GY; Special Summon them",
35405755,Kurikara Divincarnate,1,7b 8,false,false,false,8: Tributes several opponent monsters (ruling 28). | 7b: Revives from the GY.,8: by Tributing all face-up monsters on the field that activated their effects this turn in your opponent's Monster Zone | 7b: target 1 monster in your opponent's GY; Special Summon it to your field,
66102515,Kurikurinku @Ignister,1,7b 10,false,false,false,7b: Special Summons itself from the GY. | 10: Negates an effect.,"7b: If this card is in your hand or GY (Quick Effect): You can Tribute 1 ""@Ignister"" monster; Special Summon this card | 10: negate that effect",
65325949,Kuzuha the Bewitching Deity Ashtra,1,8,false,false,false,8: Destroys multiple targeted cards.,8: destroy them,
93509766,Kyoro Ryu-Ge Kaiva,1,8,false,false,false,8: can destroy multiple cards,8: up to the number of different Monster Types on the field; destroy them,
2511,Labrynth Cooclock,1,7b,false,false,false,7b: Special Summons itself from the GY.,"7b: You can add this card to your hand, or Special Summon it",
33407125,Labrynth Labyrinth,1,7b,false,false,false,7b: Can Special Summon from the GY.,7b: Special Summon 1 Fiend monster from your hand or GY,
74018812,Labrynth Stovie Torbie,1,7b,false,false,false,7b: Revives itself from the GY.,7b: You can Special Summon this card,
90147755,Lady Assailant of Flames,1,6a,false,false,false,6a: Burn without changing the field.,6a: inflict 800 damage to your opponent,
81497285,Lady Labrynth of the Silver Castle,1,9a,false,false,false,9a: Self targeting and effect-destruction protection.,9a: your opponent cannot target this card with card effects,
84900597,Lamia,1,9a,false,false,false,9a: Grants protection from destruction by card effects.,9a: it cannot be destroyed by card effects,
66970385,Last Chapter of the Noble Knights,1,7b,false,false,false,7b: Revives from GY.,7b: Special Summon that monster,
86049351,Last Counter,1,10,false,false,false,10: Negates an attack.,10: Negate the attack,
90330453,Last Day of Witch,1,8,false,false,false,8: Mass destruction.,8: Destroy all face-up Spellcaster-Type monsters on the field.,
